1.3450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.9074  0.1762  0.8222
1.3550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.8727  0.2217  0.8172
1.3650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.8410  0.2838  0.8121
1.3750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.8033  0.3667  0.8071
1.3850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.7497  0.4741  0.8020
1.3950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.6699  0.6097  0.7969
1.4050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.5555  0.7755  0.7918
1.4150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.4012  0.9723  0.7867
1.4250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.2069  1.1992  0.7816
1.4350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.9778  1.4541  0.7764
1.4450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.7243  1.7339  0.7713
1.4550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.4600  2.0344  0.7661
1.4650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.2000  2.3499  0.7609
1.4750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.9578  2.6727  0.7558
1.4850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7443  2.9926  0.7506
1.4950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5661  3.2974  0.7454
1.5050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4252  3.5733  0.7402
1.5150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3198  3.8070  0.7350
1.5250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2452  3.9869  0.7298
1.5350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1948  4.1060  0.7246
